930;1289;1571;1513;-2.000000;1.999939;2.272645;
940;1289;1568;1475;-2.000000;1.999939;2.272645;
950;1289;1562;1475;1.999939;1.999939;2.272645;
960;1330;1558;1470;1.999939;1.999939;-0.029408;
970;1284;1567;1509;1.999939;-2.000000;-2.272715;
980;1314;1540;1518;1.999939;-2.000000;-2.272715;
990;1327;1612;1516;-2.000000;-2.000000;-2.272715;
1000;1295;1577;1504;-2.000000;1.831543;-0.630323;
1010;1330;1545;1519;-2.000000;1.999939;2.272645;
1020;1257;1561;1471;1.999939;1.999939;2.272645;
1030;1279;1539;1445;1.999939;1.999939;-2.272715;
1040;1269;1573;1500;1.999939;-2.000000;-2.272715;
1050;1293;1591;1466;-2.000000;-2.000000;-2.272715;
1060;1297;1519;1430;-2.000000;1.042969;-2.272715;
1070;1268;1549;1462;-2.000000;1.999939;2.272645;
1080;1283;1515;1456;1.999939;1.999939;2.272645;
1090;1271;1545;1480;1.999939;0.438232;-2.272715;
1100;1285;1566;1538;1.999939;-2.000000;-2.272715;
1110;1305;1558;1463;-2.000000;-2.000000;-2.272715;
1120;1293;1555;1452;-2.000000;1.999939;1.722569;
1130;1273;1522;1420;1.668701;1.999939;2.272645;
1140;1284;1567;1447;1.999939;1.999939;0.414482;
1150;1281;1520;1467;1.999939;-2.000000;-2.272715;
1160;1303;1504;1462;-2.000000;-2.000000;-2.272715;
1170;1323;1567;1452;-2.000000;1.999939;-1.084478;
1180;1315;1562;1473;-2.000000;1.999939;2.272645;
1190;1281;1503;1458;1.999939;1.999939;2.272645;
1200;1332;1569;1488;1.999939;-2.000000;-2.272715;
1210;1280;1535;1432;-2.000000;-2.000000;-2.272715;
1220;1342;1547;1467;-2.000000;1.999939;-2.272715;
1230;1331;1571;1498;-2.000000;1.999939;2.272645;
1240;1305;1569;1537;1.999939;1.999939;2.272645;
1250;1298;1547;1439;1.999939;-2.000000;-2.272715;
1260;1340;1562;1537;-2.000000;-2.000000;-2.272715;
1270;1342;1517;1453;-2.000000;1.999939;-1.882369;
1280;1349;1531;1421;-2.000000;1.999939;2.272645;
1290;1356;1546;1429;1.999939;1.999939;2.272645;
1300;1314;1508;1433;1.999939;-2.000000;-2.272715;
1310;1306;1507;1451;-2.000000;-2.000000;-2.272715;
1320;1347;1523;1466;-2.000000;1.999939;0.224719;
1330;1340;1554;1540;-0.635010;1.999939;2.272645;
1340;1335;1539;1426;1.999939;1.999939;0.694410;
1350;1336;1503;1407;1.999939;-2.000000;-2.272715;
1360;1333;1493;1409;-2.000000;-2.000000;-2.272715;
1370;1306;1535;1416;-2.000000;1.999939;2.272645;
1380;1284;1503;1495;1.999939;1.999939;2.272645;
1390;1277;1501;1388;1.999939;-1.211426;-2.148980;
1400;1263;1500;1393;-2.000000;-2.000000;-2.272715;
1410;1240;1502;1451;-2.000000;1.999939;-0.277154;
1420;1310;1534;1433;-1.381836;1.999939;2.272645;
1430;1316;1502;1467;1.999939;1.999939;1.893744;
1440;1284;1501;1414;1.999939;-2.000000;-2.272715;
1450;1272;1484;1441;-2.000000;-2.000000;-2.272715;
1460;1280;1537;1466;-2.000000;1.999939;2.246081;
1470;1289;1539;1484;1.504150;1.999939;2.272645;
1480;1253;1494;1445;1.999939;-0.622314;-1.912054;
1490;1315;1525;1414;1.999939;-2.000000;-2.272715;
1500;1274;1521;1445;-2.000000;-2.000000;-2.272715;
1510;1314;1525;1481;-2.000000;1.999939;2.272645;
1520;1297;1566;1455;1.999939;1.999939;2.272645;
1530;1334;1542;1471;1.999939;-2.000000;-2.272715;
1540;1331;1552;1449;1.999939;-2.000000;-2.272715;
1550;1294;1505;1499;-2.000000;0.078613;-2.272715;
1560;1292;1525;1413;-2.000000;1.999939;2.272645;
1570;1324;1474;1424;1.999939;1.999939;2.272645;
1580;1290;1483;1393;1.999939;-2.000000;-2.272715;
1590;1332;1510;1430;-2.000000;-2.000000;-2.272715;
1600;1305;1533;1471;-2.000000;1.999939;-0.447496;
1610;1294;1529;1477;-1.774902;1.999939;2.272645;
1620;1340;1545;1531;1.999939;1.999939;1.317520;
1630;1342;1574;1509;1.999939;-2.000000;-2.272715;
1640;1309;1513;1459;-2.000000;-2.000000;-2.272715;
1650;1318;1535;1452;-2.000000;1.999939;2.272645;
1660;1319;1525;1484;1.999939;1.999939;2.272645;
1670;1315;1513;1495;1.999939;-0.711670;-2.272715;
1680;1314;1529;1463;1.999939;-2.000000;-2.272715;
1690;1308;1532;1520;-2.000000;-1.450684;-2.272715;
1700;1340;1522;1479;-2.000000;1.999939;2.272645;
1710;1322;1537;1451;1.999939;1.999939;2.272645;
1720;1328;1527;1445;1.999939;-2.000000;-2.272715;
1730;1303;1554;1500;-2.000000;-2.000000;-2.272715;
1740;1259;1545;1484;-2.000000;1.999939;-0.728811;
1750;1238;1515;1421;-0.727295;1.999939;2.272645;
1760;1302;1524;1432;1.999939;1.999939;-0.015814;
1770;1292;1547;1487;1.999939;-2.000000;-2.272715;
1780;1321;1546;1459;-2.000000;-2.000000;-2.272715;
1790;1342;1571;1506;-2.000000;1.999939;2.272645;
1800;1361;1545;1480;1.999939;1.999939;2.272645;
1810;1308;1523;1434;1.999939;-2.000000;-2.272715;
1820;1301;1580;1456;-0.008057;-2.000000;-2.272715;
1830;1343;1565;1475;-2.000000;0.437500;-2.272715;
1840;1319;1542;1471;-2.000000;1.999939;2.272645;
1850;1328;1551;1438;1.999939;1.999939;2.272645;
1860;1314;1505;1439;1.999939;-2.000000;-2.272715;
1870;1315;1506;1434;-2.000000;-2.000000;-2.272715;
1880;1315;1525;1444;-2.000000;1.999939;1.566375;
1890;1289;1497;1398;1.999939;1.999939;2.272645;
1900;1327;1518;1443;1.999939;0.726318;-2.272715;
1910;1326;1521;1460;1.999939;-2.000000;-2.272715;
1920;1314;1527;1428;-2.000000;-2.000000;-2.272715;
1930;1258;1495;1398;-2.000000;1.999939;2.272645;
1940;1256;1542;1425;1.999939;1.999939;2.272645;
1950;1306;1517;1491;1.999939;-2.000000;-2.272715;
1960;1275;1519;1453;-2.000000;-2.000000;-2.272715;
1970;1299;1501;1430;-2.000000;1.999939;-2.037731;
1980;1295;1535;1437;-1.875122;-0.015747;-0.017894;
1990;1252;1540;1467;1.999939;1.999939;1.502844;
2000;1263;1529;1467;1.999939;-2.000000;-2.272715;
2010;1237;1498;1399;-2.000000;-2.000000;-2.272715;
2020;1240;1518;1490;-2.000000;1.999939;2.272645;
2030;1250;1497;1408;1.999939;1.999939;2.272645;
2040;1247;1496;1426;1.999939;-2.000000;-2.272715;
2050;1263;1480;1441;1.999939;-2.000000;-2.272715;
2060;1282;1528;1459;-2.000000;-2.000000;-2.272715;
2070;1344;1516;1525;-2.000000;1.999939;2.272645;
2080;1305;1514;1468;1.999939;1.999939;2.272645;
2090;1305;1538;1521;1.999939;-2.000000;-2.272715;
2100;1322;1535;1417;-2.000000;-2.000000;-2.272715;
2110;1291;1519;1397;-2.000000;1.999939;-1.722569;
2120;1310;1560;1554;-2.000000;1.999939;2.272645;
2130;1314;1509;1513;1.999939;1.999939;2.272645;
2140;1334;1521;1437;1.999939;-2.000000;-2.272715;
2150;1273;1518;1506;-2.000000;-2.000000;-2.272715;
2160;1296;1511;1434;-2.000000;1.999939;2.272645;
2170;1294;1535;1434;1.999939;1.999939;2.272645;
2180;1292;1582;1463;1.999939;0.257324;-2.272715;
2190;1295;1509;1482;1.999939;-2.000000;-2.272715;
2200;1328;1545;1447;-2.000000;-2.000000;-2.272715;
2210;1310;1523;1465;0.021729;1.999939;2.272645;
2220;1291;1558;1518;1.999939;1.644531;-0.823138;
2230;1301;1570;1525;1.999939;-2.000000;-2.272715;
2240;1315;1549;1488;-2.000000;-2.000000;-2.272715;
2250;1293;1545;1480;-2.000000;1.999939;2.272645;
2260;1295;1515;1434;1.999939;1.999939;2.272645;
2270;1267;1524;1442;1.999939;-2.000000;-2.272715;
2280;1281;1550;1420;1.260986;-2.000000;-2.272715;
2290;1310;1529;1494;-2.000000;1.303955;-2.272715;
2300;1326;1533;1439;-2.000000;1.999939;2.272645;
2310;1289;1552;1463;1.999939;1.999939;2.272645;
2320;1299;1533;1456;1.999939;-2.000000;-2.272715;
2330;1325;1575;1492;-2.000000;-2.000000;-2.272715;
2340;1295;1556;1509;-2.000000;1.999939;2.272645;
2350;1355;1567;1545;1.999939;1.999939;2.272645;
2360;1318;1517;1479;1.999939;0.256836;-2.272715;
2370;1340;1540;1522;1.999939;-2.000000;-2.272715;
2380;1314;1515;1442;-2.000000;-1.598389;-2.272715;
2390;1327;1550;1494;-2.000000;1.999939;2.272645;
2400;1302;1541;1453;1.999939;1.999939;2.272645;
2410;1303;1555;1536;1.999939;-2.000000;-2.272715;
2420;1334;1558;1467;-2.000000;-2.000000;-2.272715;
2430;1336;1550;1468;-2.000000;1.999939;1.075877;
2440;1350;1554;1459;0.862793;1.999939;2.272645;
2450;1316;1559;1492;1.999939;1.930908;-2.137883;
2460;1349;1529;1448;1.999939;-2.000000;-2.272715;
2470;1290;1540;1489;-2.000000;-2.000000;-2.272715;
2480;1296;1571;1482;-2.000000;1.999939;2.272645;
2490;1358;1573;1512;1.999939;1.999939;2.272645;
2500;1363;1529;1470;1.999939;-2.000000;-2.272715;
2510;1357;1529;1422;-2.000000;-2.000000;-2.272715;
2520;1306;1543;1462;-2.000000;1.999939;0.162575;
2530;1305;1542;1488;1.999939;1.999939;2.272645;
2540;1272;1541;1530;1.999939;1.999939;-2.272715;
2550;1353;1550;1455;1.999939;-2.000000;-2.272715;
2560;1321;1546;1480;-2.000000;-2.000000;-2.272715;
2570;1315;1541;1453;-2.000000;1.999939;2.272645;
2580;1263;1525;1513;1.999939;1.999939;2.272645;
2590;1323;1514;1472;1.999939;-2.000000;-2.272715;
2600;1327;1529;1493;-2.000000;-2.000000;-2.272715;
2610;1300;1521;1464;-2.000000;1.999939;0.508531;
2620;1315;1542;1506;1.999939;1.999939;2.272645;
2630;1263;1541;1479;1.999939;-0.025879;-2.272715;
2640;1259;1539;1459;1.999939;-2.000000;-2.272715;
2650;1281;1525;1444;-2.000000;-2.000000;-2.272715;
2660;1304;1529;1471;-2.000000;1.999939;2.272645;
2670;1305;1533;1462;1.999939;1.999939;2.272645;
2680;1290;1520;1441;1.999939;-2.000000;-2.272715;
2690;1314;1516;1431;-2.000000;-2.000000;-2.272715;
2700;1330;1518;1508;-2.000000;1.999939;-0.864475;
2710;1307;1558;1493;-0.994385;1.999939;2.272645;
2720;1278;1500;1450;1.999939;0.741699;-0.340408;
2730;1281;1500;1488;1.999939;-2.000000;-2.272715;
2740;1277;1479;1434;-2.000000;-2.000000;-2.272715;
2750;1289;1502;1395;-2.000000;1.999939;2.272645;
2760;1300;1532;1510;1.999939;1.999939;2.272645;
2770;1263;1500;1413;1.999939;-2.000000;-2.272715;
2780;1284;1521;1477;-0.344971;-2.000000;-2.272715;
2790;1320;1544;1487;-2.000000;-0.580078;-2.272715;
2800;1281;1501;1465;-2.000000;1.999939;2.272645;
2810;1295;1517;1507;1.999939;1.999939;2.272645;
2820;1289;1509;1474;1.999939;-2.000000;-2.272715;
2830;1318;1513;1488;-2.000000;-2.000000;-2.272715;
2840;1281;1496;1415;-2.000000;1.999939;0.451935;
2850;1307;1529;1464;-0.793701;1.999939;2.272645;
2860;1308;1527;1494;1.999939;1.999939;0.015536;
2870;1290;1486;1438;1.999939;-2.000000;-2.272715;
2880;1310;1541;1510;-2.000000;1.999939;-1.725621;
2890;1302;1503;1455;-2.000000;1.999939;2.272645;
2900;1268;1501;1455;1.999939;1.999939;2.272645;
2910;1301;1563;1467;1.999939;-2.000000;-2.272715;
2920;1301;1555;1452;-2.000000;-2.000000;-2.272715;
2930;1301;1563;1449;-2.000000;1.999939;2.211957;
2940;1303;1580;1500;1.999939;1.999939;2.272645;
2950;1277;1551;1468;1.999939;0.001953;-2.272715;
2960;1305;1545;1440;1.999939;-2.000000;-2.272715;
2970;1311;1565;1488;-2.000000;-2.000000;-2.272715;
2980;1305;1549;1456;-2.000000;1.999939;2.272645;
2990;1324;1573;1463;1.999939;1.999939;2.272645;
