0;48;64;49;-0.027588;-0.479004;-1.243168;
10;34;60;37;-0.027588;-0.481445;-1.243446;
20;71;48;0;-0.019043;-0.479248;-1.240671;
30;42;599;592;-0.063721;-0.490723;-1.235955;
40;67;571;570;-0.045654;-0.455078;-1.214870;
50;81;559;587;-0.004883;-0.440186;-1.280067;
60;531;541;559;-0.102295;-0.481201;-1.219032;
70;509;548;532;0.057373;-0.563477;-1.290332;
80;497;515;523;0.014648;-0.383789;-1.278957;
90;515;501;538;-0.082764;-0.547607;-1.306423;
100;484;515;602;0.028076;-0.471191;-1.171868;
110;466;495;514;-0.269043;-0.363525;-1.212928;
120;470;476;523;-0.079834;-0.569336;-1.269802;
130;471;498;466;0.017334;-0.418457;-1.188514;
140;443;473;549;-0.146240;-0.427490;-1.357470;
150;480;456;490;0.033936;-0.568359;-1.236510;
160;422;447;476;0.008789;-0.511230;-1.163546;
170;456;466;430;-0.055664;-0.422852;-1.335830;
180;412;646;609;-0.170654;-0.437500;-1.184908;
190;412;597;625;-0.089600;-0.666504;-1.245110;
200;596;608;589;-0.212158;-0.425049;-1.215148;
210;558;584;667;0.053955;-0.380371;-1.299487;
220;541;555;561;-0.087646;-0.620117;-1.233181;
230;520;568;572;0.010742;-0.467773;-1.162713;
240;541;539;577;0.095459;-0.372070;-1.298654;
250;505;534;574;0.161621;-0.510254;-1.282009;
260;525;560;505;-0.001953;-0.564209;-1.124705;
270;489;704;663;0.110596;-0.493896;-1.337217;
280;484;663;649;0.090576;-0.477295;-1.291719;
290;502;695;693;-0.128174;-0.557861;-1.153558;
300;574;676;646;0.089600;-0.416504;-1.311416;
310;601;738;740;0.021484;-0.461670;-1.192398;
320;609;793;735;-0.312500;-0.348877;-1.023443;
330;628;816;763;-0.135254;-0.434326;-1.392981;
340;638;844;854;-0.257812;-0.548096;-1.369399;
350;654;883;822;-0.491699;-0.520264;-1.528367;
360;702;880;923;-0.513672;-0.734131;-1.213483;
370;747;874;850;-0.113525;-0.221924;-1.273131;
380;735;953;943;-0.701416;-0.242188;-0.980441;
390;750;942;925;0.399658;-0.708984;-1.130809;
400;799;1016;938;1.147949;-0.442139;-1.553614;
410;817;1010;969;0.256348;-0.261475;-1.119711;
420;812;1051;996;-1.082275;-0.522705;-0.965182;
430;857;1036;982;0.215332;-0.804199;-1.428770;
440;880;1064;1003;1.346191;1.036865;-0.623110;
450;908;1125;1040;-2.000000;-0.745605;-1.389374;
460;912;1127;1131;-0.108398;-0.437500;-2.195866;
470;918;1187;1112;1.999939;1.542236;-0.354834;
