1170;1310;1737;1646;0.015625;0.000000;1.953530;
1180;1326;1756;1639;0.015625;0.000000;1.829241;
1190;1272;1718;1601;0.015625;0.000000;1.154529;
1200;1283;1709;1593;0.015625;0.000000;1.012484;
1210;1300;1717;1638;0.015625;0.000000;1.811486;
1220;1281;1728;1612;0.015625;0.000000;1.349840;
1230;1292;1709;1641;0.015625;0.000000;1.864752;
1240;1283;1711;1686;0.015625;0.000000;-1.881676;
1250;1276;1687;1589;0.015625;0.000000;0.941462;
1260;1351;1748;1636;0.015625;0.000000;1.775974;
1270;1319;1731;1645;0.015625;0.000000;1.935775;
1280;1314;1724;1660;0.015625;0.000000;2.202108;
1290;1301;1708;1621;0.015625;0.000000;1.509641;
1300;1277;1731;1704;0.015625;0.000000;-1.562075;
1310;1289;1716;1620;0.015625;0.000000;1.491885;
1320;1289;1685;1608;0.015625;0.000000;1.278818;
1330;1289;1709;1662;0.015625;0.000000;2.237620;
1340;1272;1711;1653;0.015625;0.000000;2.077819;
1350;1289;1750;1633;0.015625;0.000000;1.722708;
1360;1297;1701;1603;0.015625;0.000000;1.190040;
1370;1292;1735;1617;0.015625;0.000000;1.438618;
1380;1293;1713;1634;0.015625;0.000000;1.740463;
1390;1301;1753;1630;0.015625;0.000000;1.669441;
1400;1316;1741;1633;0.015625;0.000000;1.722708;
1410;1317;1748;1670;0.015625;0.000000;-2.165765;
1420;1293;1722;1642;0.015625;0.000000;1.882508;
1430;1292;1730;1616;0.015625;0.000000;1.420863;
1440;1314;1725;1614;0.015625;0.000000;1.385352;
1450;1281;1724;1620;0.015625;0.000000;1.491885;
1460;1289;1730;1640;0.015625;0.000000;1.846997;
1470;1314;1710;1654;0.015625;0.000000;2.095575;
1480;1278;1735;1726;0.015625;0.000000;-1.171452;
1490;1326;1757;1671;0.015625;0.000000;-2.148009;
1500;1314;1727;1646;0.015625;0.000000;1.953530;
1510;1289;1741;1640;0.015625;0.000000;1.846997;
1520;1263;1701;1629;0.015625;0.000000;1.651685;
1530;1306;1728;1687;0.015625;0.000000;-1.863920;
1540;1292;1699;1614;0.015625;0.000000;1.385352;
1550;1258;1708;1670;0.015625;0.000000;-2.165765;
1560;1289;1722;1616;0.015625;0.000000;1.420863;
1570;1294;1706;1674;0.015625;0.000000;-2.094743;
1580;1291;1705;1620;0.015625;0.000000;1.491885;
1590;1285;1712;1666;0.015625;0.000000;-2.236787;
1600;1294;1691;1619;0.015625;0.000000;1.474130;
1610;1294;1724;1707;0.015625;0.000000;-1.508808;
1620;1314;1711;1596;0.015625;0.000000;1.065751;
1630;1272;1716;1667;0.015625;0.000000;-2.219032;
1640;1289;1762;1678;0.015625;0.000000;-2.023720;
1650;1136;1702;1625;0.015625;0.000000;1.580663;
1660;1298;1726;1604;0.015625;0.000000;1.207796;
1670;1306;1725;1662;0.015625;0.000000;2.237620;
1680;1289;1745;1666;0.015625;0.000000;-2.236787;
1690;1308;1747;1691;0.015625;0.000000;-1.792898;
1700;1349;1774;1662;0.015625;0.000000;2.237620;
1710;1330;1771;1695;0.015625;0.000000;-1.721875;
1720;1335;1776;1656;0.015625;0.000000;2.131086;
1730;1314;1747;1623;0.015625;0.000000;1.545152;
1740;1266;1695;1589;0.015625;0.000000;0.941462;
1750;1305;1707;1612;0.015625;0.000000;1.349840;
1760;1276;1685;1673;0.015625;0.000000;-2.112498;
1770;1272;1739;1674;0.015625;0.000000;-2.094743;
1780;1289;1720;1645;0.015625;0.000000;1.935775;
1790;1274;1737;1608;0.015625;0.000000;1.278818;
1800;1314;1732;1663;0.015625;0.000000;2.255375;
1810;1293;1754;1698;0.015625;0.000000;-1.668609;
1820;1290;1710;1666;0.015625;0.000000;-2.236787;
1830;1279;1714;1672;0.015625;0.000000;-2.130254;
1840;1309;1753;1690;0.015625;0.000000;-1.810653;
1850;1291;1721;1628;0.015625;0.000000;1.633930;
1860;1275;1724;1619;0.015625;0.000000;1.474130;
1870;1289;1708;1606;0.015625;0.000000;1.243307;
1880;1269;1703;1642;0.015625;0.000000;1.882508;
1890;1289;1700;1627;0.015625;0.000000;1.616174;
1900;1284;1724;1664;0.015625;0.000000;-2.272299;
1910;1281;1709;1611;0.015625;0.000000;1.332085;
1920;1301;1719;1645;0.015625;0.000000;1.935775;
1930;1305;1720;1642;0.015625;0.000000;1.882508;
1940;1323;1725;1625;0.015625;0.000000;1.580663;
1950;1305;1748;1642;0.015625;0.000000;1.882508;
1960;1297;1723;1616;0.015625;0.000000;1.420863;
1970;1300;1717;1611;0.015625;0.000000;1.332085;
1980;1310;1718;1644;0.015625;0.000000;1.918019;
1990;1282;1708;1610;0.015625;0.000000;1.314329;
2000;1316;1762;1654;0.015625;0.000000;2.095575;
2010;1293;1714;1604;0.015625;0.000000;1.207796;
2020;1269;1699;1624;0.015625;0.000000;1.562907;
2030;1301;1709;1637;0.015625;0.000000;1.793730;
2040;1311;1746;1711;0.015625;0.000000;-1.437786;
2050;1322;1748;1679;0.015625;0.000000;-2.005965;
2060;1320;1743;1708;0.015625;0.000000;-1.491053;
2070;1314;1730;1694;0.015625;0.000000;-1.739631;
2080;1334;1750;1669;0.015625;0.000000;-2.183521;
2090;1279;1721;1638;0.015625;0.000000;1.811486;
2100;1258;1716;1629;0.015625;0.000000;1.651685;
2110;1264;1712;1658;0.015625;0.000000;2.166597;
2120;1282;1711;1595;0.015625;0.000000;1.047996;
2130;1263;1703;1622;0.015625;0.000000;1.527396;
2140;1340;1778;1686;0.015625;0.000000;-1.881676;
2150;1301;1723;1649;0.015625;0.000000;2.006797;
2160;1299;1729;1630;0.015625;0.000000;1.669441;
2170;1308;1724;1629;0.015625;0.000000;1.651685;
2180;1276;1701;1625;0.015625;0.000000;1.580663;
2190;1300;1702;1608;0.015625;0.000000;1.278818;
2200;1270;1741;1623;0.015625;0.000000;1.545152;
2210;1298;1762;1689;0.015625;0.000000;-1.828409;
2220;1278;1720;1624;0.015625;0.000000;1.562907;
2230;1293;1737;1696;0.015625;0.000000;-1.704120;
2240;1326;1766;1662;0.015625;0.000000;2.237620;
2250;1270;1685;1575;0.015625;0.000000;0.692884;
2260;1268;1702;1583;0.015625;0.000000;0.834929;
2270;1277;1700;1579;0.015625;0.000000;0.763906;
2280;1291;1720;1649;0.015625;0.000000;2.006797;
2290;1305;1739;1657;0.015625;0.000000;2.148842;
2300;1318;1750;1665;0.015625;0.000000;-2.254543;
2310;1290;1741;1635;0.015625;0.000000;1.758219;
2320;1296;1730;1641;0.015625;0.000000;1.864752;
2330;1293;1731;1641;0.015625;0.000000;1.864752;
2340;1274;1716;1628;0.015625;0.000000;1.633930;
2350;1301;1757;1627;0.015625;0.000000;1.616174;
2360;1282;1736;1644;0.015625;0.000000;1.918019;
2370;1279;1703;1602;0.015625;0.000000;1.172285;
2380;1301;1722;1620;0.015625;0.000000;1.491885;
2390;1266;1708;1602;0.015625;0.000000;1.172285;
2400;1283;1711;1600;0.015625;0.000000;1.136773;
2410;1274;1725;1617;0.015625;0.000000;1.438618;
2420;1314;1775;1674;0.015625;0.000000;-2.094743;
2430;1292;1725;1662;0.015625;0.000000;2.237620;
2440;1267;1695;1618;0.015625;0.000000;1.456374;
2450;1314;1710;1623;0.015625;0.000000;1.545152;
2460;1268;1697;1620;0.015625;0.000000;1.491885;
2470;1268;1708;1620;0.015625;0.000000;1.491885;
2480;1258;1700;1592;0.015625;0.000000;0.994729;
2490;1314;1715;1663;0.015625;0.000000;2.255375;
2500;1319;1735;1670;0.015625;0.000000;-2.165765;
2510;1284;1734;1658;0.015625;0.000000;2.166597;
2520;1310;1742;1647;0.015625;0.000000;1.971286;
2530;1299;1721;1600;0.015625;0.000000;1.136773;
2540;1317;1751;1683;0.015625;0.000000;-1.934942;
2550;1304;1726;1699;0.015625;0.000000;-1.650853;
2560;1276;1716;1646;0.015625;0.000000;1.953530;
2570;1281;1705;1611;0.015625;0.000000;1.332085;
2580;1270;1678;1663;0.015625;0.000000;2.255375;
2590;1301;1739;1649;0.015625;0.000000;2.006797;
2600;1290;1687;1582;0.015625;0.000000;0.817173;
2610;1289;1749;1659;0.015625;0.000000;2.184353;
2620;1314;1774;1674;0.015625;0.000000;-2.094743;
2630;1317;1735;1634;0.015625;0.000000;1.740463;
2640;1280;1744;1650;0.015625;0.000000;2.024553;
2650;1284;1705;1616;0.015625;0.000000;1.420863;
2660;1290;1691;1655;0.015625;0.000000;2.113331;
2670;1314;1732;1618;0.015625;0.000000;1.456374;
2680;1291;1703;1669;0.015625;0.000000;-2.183521;
2690;1318;1752;1726;0.015625;0.000000;-1.171452;
2700;1322;1746;1623;0.015625;0.000000;1.545152;
2710;1348;1779;1749;0.015625;0.000000;-0.763074;
2720;1322;1769;1737;0.015625;0.000000;-0.976141;
2730;1301;1733;1688;0.015625;0.000000;-1.846165;
2740;1314;1728;1612;0.015625;0.000000;1.349840;
2750;1326;1753;1666;0.015625;0.000000;-2.236787;
2760;1290;1753;1708;0.015625;0.000000;-1.491053;
2770;1314;1741;1642;0.015625;0.000000;1.882508;
2780;1316;1761;1674;0.015625;0.000000;-2.094743;
2790;1336;1770;1674;0.015625;0.000000;-2.094743;
2800;1295;1716;1630;0.015625;0.000000;1.669441;
2810;1274;1732;1634;0.015625;0.000000;1.740463;
2820;1269;1718;1620;0.015625;0.000000;1.491885;
2830;1305;1773;1678;0.015625;0.000000;-2.023720;
2840;1285;1719;1676;0.015625;0.000000;-2.059232;
2850;1289;1682;1683;0.015625;0.000000;-1.934942;
2860;1290;1709;1633;0.015625;0.000000;1.722708;
2870;1289;1699;1660;0.015625;0.000000;2.202108;
2880;1276;1719;1610;0.015625;0.000000;1.314329;
2890;1289;1721;1620;0.015625;0.000000;1.491885;
2900;1282;1709;1644;0.015625;0.000000;1.918019;
2910;1327;1769;1708;0.015625;0.000000;-1.491053;
2920;1320;1761;1690;0.015625;0.000000;-1.810653;
2930;1294;1718;1662;0.015625;0.000000;2.237620;
2940;1314;1716;1653;0.015625;0.000000;2.077819;
2950;1277;1749;1654;0.015625;0.000000;2.095575;
2960;1340;1774;1660;0.015625;0.000000;2.202108;
2970;1314;1760;1647;0.015625;0.000000;1.971286;
2980;1315;1759;1695;0.015625;0.000000;-1.721875;
2990;1356;1765;1663;0.015625;0.000000;2.255375;
