0;62;37;0;-0.022949;-0.235840;-1.339437;
10;72;55;28;-0.030762;-0.240479;-1.351089;
20;46;75;67;-0.014404;-0.237305;-1.346373;
30;51;588;624;-0.008789;-0.229736;-1.301429;
40;34;576;606;-0.044678;-0.276123;-1.355805;
50;51;564;579;-0.006836;-0.223633;-1.353863;
60;541;550;538;-0.032227;-0.130127;-1.355528;
70;529;543;539;-0.016357;-0.236084;-1.357747;
80;528;507;564;-0.035889;-0.325928;-1.293661;
90;515;499;592;-0.092773;-0.216553;-1.340269;
100;509;488;597;-0.064697;-0.170410;-1.387432;
110;477;508;523;-0.199951;-0.006836;-1.334166;
120;465;463;498;0.035156;-0.276123;-1.258150;
130;464;489;474;-0.047119;-0.435303;-1.314468;
140;457;462;451;-0.177734;-0.111572;-1.389929;
150;467;445;481;0.047607;-0.054688;-1.407407;
160;433;438;441;0.066406;-0.415039;-1.293106;
170;455;450;522;-0.094971;-0.330566;-1.267860;
180;417;655;696;-0.120117;-0.004150;-1.355250;
190;406;633;679;0.008545;-0.258057;-1.339992;
200;524;650;615;-0.326172;-0.137451;-1.287002;
210;558;619;622;-0.051270;-0.193359;-1.277570;
220;541;596;628;0.011719;-0.358398;-1.338050;
230;531;580;635;-0.107422;-0.242676;-1.357192;
240;504;605;613;0.176758;-0.215576;-1.425163;
250;483;584;576;0.092529;-0.312256;-1.321959;
260;492;581;587;-0.013428;-0.264648;-1.296435;
270;465;563;605;0.072021;-0.201660;-1.356360;
280;452;556;548;-0.050049;-0.209229;-1.390484;
290;475;528;555;-0.016846;-0.280762;-1.351089;
300;451;520;497;0.086670;-0.273926;-1.279234;
310;468;504;566;-0.100586;-0.237305;-1.339714;
320;471;520;523;-0.068848;-0.170410;-1.406853;
330;428;493;464;0.092285;-0.215820;-1.343043;
340;438;476;543;-0.044678;-0.308105;-1.263143;
350;423;484;486;-0.043945;-0.276123;-1.319739;
360;404;509;478;-0.005127;-0.192871;-1.385490;
370;386;486;472;-0.016113;-0.222168;-1.375225;
380;425;489;420;0.007812;-0.254639;-1.324733;
390;375;472;432;0.000732;-0.261230;-1.302538;
400;371;473;414;-0.062744;-0.244873;-1.345540;
410;360;434;484;-0.014893;-0.193115;-1.402969;
420;365;433;396;0.033447;-0.234375;-2.059578;
430;378;427;454;0.015625;0.000000;-1.029754;
440;349;468;572;0.015625;0.000000;1.065474;
450;323;527;543;0.015625;0.000000;0.550562;
460;302;570;572;0.015625;0.000000;1.065474;
470;318;605;663;0.015625;0.000000;-1.864198;
480;277;640;598;0.015625;0.000000;1.527119;
490;303;641;616;0.015625;0.000000;1.846719;
500;290;671;712;0.015625;0.000000;-0.994174;
510;283;667;685;0.015625;0.000000;-1.473575;
520;248;669;734;0.015625;0.000000;-0.603551;
530;251;659;702;0.015625;0.000000;-1.171730;
540;232;665;685;0.015625;0.000000;-1.473575;
550;235;648;717;0.015625;0.000000;-0.905396;
560;232;1517;1609;0.015625;0.000000;1.296574;
570;220;1427;1542;0.015625;0.000000;0.106950;
580;196;1361;1402;0.015625;0.000000;2.166528;
590;681;1300;1365;0.015625;0.000000;1.509571;
600;644;1206;1290;0.015625;0.000000;0.177903;
610;638;1188;1210;0.015625;0.000000;-1.242613;
620;593;1116;1138;0.015625;0.000000;2.024414;
630;549;1071;1091;0.015625;0.000000;1.189902;
640;634;1023;1037;0.015625;0.000000;0.231100;
650;635;1003;1019;0.015625;0.000000;-0.088570;
660;608;958;973;0.015625;0.000000;-0.905327;
670;588;916;975;0.015625;0.000000;-0.869816;
680;555;890;891;0.015625;0.000000;2.184145;
690;515;841;907;0.015625;0.000000;-2.077195;
700;515;827;779;0.015625;0.000000;0.195519;
710;489;787;795;0.015625;0.000000;0.479609;
720;456;731;759;0.015625;0.000000;-0.159662;
730;458;725;778;0.015625;0.000000;0.177764;
740;401;686;671;0.015625;0.000000;-1.722153;
750;407;684;672;0.015625;0.000000;-1.704397;
760;386;655;670;0.015625;0.000000;-1.739908;
770;367;609;609;0.015625;0.000000;1.722430;
780;339;595;571;0.015625;0.000000;1.047718;
790;352;573;571;0.015625;0.000000;1.047718;
800;311;565;551;0.015625;0.000000;0.692606;
810;327;541;560;0.015625;0.000000;0.852407;
820;317;493;485;0.015625;0.000000;-0.479331;
830;298;487;466;0.015625;0.000000;-0.816687;
840;264;479;497;0.015625;0.000000;-0.266264;
850;275;461;411;0.015625;0.000000;-1.793245;
860;243;450;415;0.015625;0.000000;-1.722222;
870;236;442;389;0.015625;0.000000;-2.183867;
880;252;391;365;0.015625;0.000000;1.935428;
890;223;408;358;0.015625;0.000000;1.811139;
900;206;390;323;0.015625;0.000000;1.189693;
910;194;368;359;0.015625;0.000000;1.828894;
920;215;366;300;0.015625;0.000000;0.781315;
930;215;348;315;0.015625;0.000000;1.047649;
940;189;325;272;0.015625;0.000000;0.284159;
950;175;336;333;0.015625;0.000000;1.367249;
960;157;324;244;0.015625;0.000000;-0.213067;
970;154;295;281;0.015625;0.000000;0.443959;
980;165;281;252;0.015625;0.000000;-0.071022;
990;158;289;291;0.015625;0.000000;0.621515;
1000;128;257;230;0.015625;0.000000;-0.461645;
1010;138;272;261;0.015625;0.000000;0.088847;
1020;139;242;211;0.015625;0.000000;-0.799001;
1030;135;237;199;0.015625;0.000000;-1.012068;
1040;128;244;169;0.015625;0.000000;-1.544736;
1050;117;234;201;0.015625;0.000000;-0.976557;
1060;107;194;178;0.015625;0.000000;-1.384935;
1070;121;223;209;0.015625;0.000000;-0.834512;
1080;110;211;155;0.015625;0.000000;-1.793314;
1090;85;178;124;0.015625;0.000000;2.201692;
